campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,ETL_updated_ts,ETL_DATASOURCE_NAME,campaign_key
584348,Email Campaign,2023-07-18,ALL,SMS,5325,399,17,4593.91,8585.46,3.96,2025-10-06 22:10:07.986423,1,1137108829
960952,Referral Program,2023-07-18,NEW USERS,SMS,9786,913,15,1383.06,4990.0,1.56,2025-10-06 22:10:07.986423,1,1777047407
11218,New User Discount,2023-07-17,INACTIVE,SMS,4971,771,41,4256.15,3786.13,2.84,2025-10-06 22:10:07.986423,1,2069881776
989650,Weekend Special,2023-07-17,INACTIVE,Email,3071,973,81,3950.92,9845.22,1.74,2025-10-06 22:10:07.986423,1,111418992
594333,Festival Offer,2023-07-17,ALL,App,1180,316,82,2440.55,6268.52,2.68,2025-10-06 22:10:07.986423,1,818859311
693548,Flash Sale,2023-07-17,NEW USERS,App,5241,163,91,3842.32,9372.34,2.85,2025-10-06 22:10:07.986423,1,478513089
797131,Membership Drive,2023-07-17,INACTIVE,App,8589,623,15,3470.65,4037.69,2.93,2025-10-06 22:10:07.986423,1,1225148937
596239,Category Promotion,2023-07-17,ALL,Email,1112,428,23,3880.69,7362.99,3.02,2025-10-06 22:10:07.986423,1,1238820408
898709,App Push Notification,2023-07-17,ALL,Email,3485,429,89,2118.36,4079.88,2.26,2025-10-06 22:10:07.986423,1,101375710
317129,Email Campaign,2023-07-17,NEW USERS,Social Media,5502,792,65,3878.63,9862.89,2.0,2025-10-06 22:10:07.986423,1,1098249085
199222,Referral Program,2023-07-17,PREMIUM,Email,8933,939,85,4416.1,4978.69,2.01,2025-10-06 22:10:07.986423,1,140807903
627131,New User Discount,2023-07-16,PREMIUM,Email,7454,884,96,3762.2,4249.1,3.61,2025-10-06 22:10:07.986423,1,1375170374
606358,Weekend Special,2023-07-16,NEW USERS,Email,6477,578,85,3973.26,8902.57,2.63,2025-10-06 22:10:07.986423,1,1979155022
391266,Festival Offer,2023-07-16,NEW USERS,SMS,3426,703,86,3701.3,5150.94,3.4,2025-10-06 22:10:07.986423,1,2126281596
303014,Flash Sale,2023-07-16,PREMIUM,Social Media,3018,988,89,2779.12,9178.88,1.86,2025-10-06 22:10:07.986423,1,273505008
583600,Membership Drive,2023-07-16,ALL,App,5548,446,68,2215.86,7047.87,3.92,2025-10-06 22:10:07.986423,1,415853379
586488,Category Promotion,2023-07-16,ALL,App,2991,340,59,4472.45,2003.4,2.73,2025-10-06 22:10:07.986423,1,1997459107
712352,App Push Notification,2023-07-16,ALL,App,6042,331,69,4024.46,8310.67,2.49,2025-10-06 22:10:07.986423,1,669243051
49888,Email Campaign,2023-07-16,ALL,SMS,4427,361,56,1865.28,7137.2,1.82,2025-10-06 22:10:07.986423,1,487395839
220584,Referral Program,2023-07-16,ALL,Social Media,7197,774,45,3953.95,7591.19,2.65,2025-10-06 22:10:07.986423,1,121271662
106891,New User Discount,2023-07-15,INACTIVE,SMS,1510,289,93,1651.71,2168.58,2.55,2025-10-06 22:10:07.986423,1,1772861639
213689,Weekend Special,2023-07-15,ALL,Email,8209,122,96,3370.3,3068.0,3.01,2025-10-06 22:10:07.986423,1,2085946170
423400,Festival Offer,2023-07-15,INACTIVE,SMS,9187,761,36,2159.06,8869.57,2.95,2025-10-06 22:10:07.986423,1,255788264
657452,Flash Sale,2023-07-15,PREMIUM,Social Media,7153,317,36,2016.31,9806.44,3.05,2025-10-06 22:10:07.986423,1,563065346
887333,Membership Drive,2023-07-15,INACTIVE,App,9984,226,13,3533.03,8919.7,2.52,2025-10-06 22:10:07.986423,1,2084176448
305950,Category Promotion,2023-07-15,ALL,Email,4255,619,84,2276.84,9208.86,2.32,2025-10-06 22:10:07.986423,1,1582395000
661714,App Push Notification,2023-07-15,PREMIUM,SMS,3753,777,64,2350.89,8812.09,3.38,2025-10-06 22:10:07.986423,1,1910683350
972551,Email Campaign,2023-07-15,INACTIVE,Email,8852,916,55,4331.7,6232.51,1.77,2025-10-06 22:10:07.986423,1,1718611154
68051,Referral Program,2023-07-15,NEW USERS,SMS,1221,370,100,3246.3,3523.6,3.61,2025-10-06 22:10:07.986423,1,1927045913
306984,New User Discount,2023-07-14,NEW USERS,SMS,8196,134,97,3213.56,3250.7,3.73,2025-10-06 22:10:07.986423,1,1350483253
493848,Weekend Special,2023-07-14,NEW USERS,App,8602,958,90,1964.28,4369.61,3.45,2025-10-06 22:10:07.986423,1,212162994
972640,Festival Offer,2023-07-14,PREMIUM,SMS,5512,553,60,4142.86,4813.64,3.63,2025-10-06 22:10:07.986423,1,117581447
754665,Flash Sale,2023-07-14,PREMIUM,App,1478,673,71,2062.1,4821.1,3.72,2025-10-06 22:10:07.986423,1,307414006
178824,Membership Drive,2023-07-14,ALL,Email,5858,664,100,3842.09,3792.75,2.5,2025-10-06 22:10:07.986423,1,1655361612
499501,Category Promotion,2023-07-14,NEW USERS,Social Media,3931,754,27,4332.72,6614.49,2.52,2025-10-06 22:10:07.986423,1,302586757
749308,App Push Notification,2023-07-14,INACTIVE,Social Media,3362,986,11,4260.64,3219.45,2.04,2025-10-06 22:10:07.986423,1,256577132
795205,Email Campaign,2023-07-14,ALL,Email,8204,656,82,3964.53,3924.21,1.67,2025-10-06 22:10:07.986423,1,1984753117
660894,Referral Program,2023-07-14,NEW USERS,SMS,4502,141,79,3196.43,2660.05,2.74,2025-10-06 22:10:07.986423,1,1496564399
393135,New User Discount,2023-07-13,NEW USERS,SMS,5279,669,31,2196.04,9389.84,2.68,2025-10-06 22:10:07.986423,1,941241783
125548,Weekend Special,2023-07-13,PREMIUM,Email,6045,921,66,4797.31,7265.5,1.99,2025-10-06 22:10:07.986423,1,169189143
36165,Festival Offer,2023-07-13,ALL,Social Media,3027,142,71,3470.92,3886.22,3.32,2025-10-06 22:10:07.986423,1,1303483131
25152,Flash Sale,2023-07-13,PREMIUM,Social Media,3917,904,71,4815.28,5667.03,2.06,2025-10-06 22:10:07.986423,1,1484612225
591537,Membership Drive,2023-07-13,INACTIVE,Social Media,9769,164,86,1987.75,2422.76,3.35,2025-10-06 22:10:07.986423,1,43976505
274625,Category Promotion,2023-07-13,INACTIVE,App,3531,996,80,4304.59,8202.98,3.86,2025-10-06 22:10:07.986423,1,1893859071
306318,App Push Notification,2023-07-13,INACTIVE,Email,7293,720,59,4228.67,3596.5,1.64,2025-10-06 22:10:07.986423,1,940437512
73767,Email Campaign,2023-07-13,INACTIVE,SMS,5257,386,76,2884.06,7874.56,1.69,2025-10-06 22:10:07.986423,1,1890246184
584170,Referral Program,2023-07-13,ALL,Email,7325,828,89,4996.63,5116.13,2.97,2025-10-06 22:10:07.986423,1,1415149335
566146,New User Discount,2023-07-12,ALL,Social Media,6607,924,11,4683.64,6103.83,4.0,2025-10-06 22:10:07.986423,1,1885157864
51111,Weekend Special,2023-07-12,NEW USERS,Social Media,1643,111,16,1865.19,2020.16,3.57,2025-10-06 22:10:07.986423,1,1308300458
891422,Festival Offer,2023-07-12,NEW USERS,Social Media,9961,475,81,2162.22,7878.03,2.62,2025-10-06 22:10:07.986423,1,714728497
133960,Flash Sale,2023-07-12,NEW USERS,SMS,6937,730,74,3662.89,8203.02,2.66,2025-10-06 22:10:07.986423,1,1362457058
824502,Membership Drive,2023-07-12,INACTIVE,App,7982,315,67,2214.56,9071.28,1.64,2025-10-06 22:10:07.986423,1,533577450
983206,Category Promotion,2023-07-12,INACTIVE,Social Media,2426,154,83,2038.58,2045.48,2.81,2025-10-06 22:10:07.986423,1,759230767
387796,App Push Notification,2023-07-12,ALL,Email,3554,533,68,3967.92,5040.3,3.36,2025-10-06 22:10:07.986423,1,825228256
458781,Email Campaign,2023-07-12,PREMIUM,Email,2916,469,63,1847.14,5549.8,3.1,2025-10-06 22:10:07.986423,1,309964761
93233,Referral Program,2023-07-12,PREMIUM,App,2004,301,16,4868.16,9433.0,1.57,2025-10-06 22:10:07.986423,1,688327095
546714,New User Discount,2023-07-11,PREMIUM,Email,9767,802,87,4676.8,4823.1,1.7,2025-10-06 22:10:07.986423,1,1653940482
536321,Weekend Special,2023-07-11,INACTIVE,Email,5826,387,78,3214.92,6382.87,1.86,2025-10-06 22:10:07.986423,1,493592648
67981,Festival Offer,2023-07-11,NEW USERS,SMS,8022,515,74,4262.09,5994.99,1.51,2025-10-06 22:10:07.986423,1,1490671808
981958,Flash Sale,2023-07-11,NEW USERS,App,8128,908,15,2476.03,4180.4,1.52,2025-10-06 22:10:07.986423,1,1459796466
262210,Membership Drive,2023-07-11,ALL,Social Media,4746,576,53,3508.13,7355.88,1.95,2025-10-06 22:10:07.986423,1,1350041909
2609,Category Promotion,2023-07-11,PREMIUM,SMS,2631,337,61,4370.47,5547.84,2.26,2025-10-06 22:10:07.986423,1,955223848
8397,App Push Notification,2023-07-11,INACTIVE,App,4737,922,68,1445.99,5592.02,3.5,2025-10-06 22:10:07.986423,1,270599532
355668,Email Campaign,2023-07-11,PREMIUM,App,9207,219,38,4363.03,4507.69,3.87,2025-10-06 22:10:07.986423,1,61422266
250230,Referral Program,2023-07-11,INACTIVE,SMS,2067,976,42,3649.51,5570.34,1.73,2025-10-06 22:10:07.986423,1,991132299
791827,New User Discount,2023-07-10,ALL,App,8877,364,36,4152.65,8956.32,2.39,2025-10-06 22:10:07.986423,1,461832961
163751,Weekend Special,2023-07-10,PREMIUM,Email,2474,318,28,1258.0,9628.79,3.52,2025-10-06 22:10:07.986423,1,752072420
548306,Festival Offer,2023-07-10,PREMIUM,Social Media,4505,335,87,2215.29,2565.74,2.16,2025-10-06 22:10:07.986423,1,2014674502
312646,Flash Sale,2023-07-10,INACTIVE,App,3928,172,92,3838.58,7925.45,2.71,2025-10-06 22:10:07.986423,1,469522200
900404,Membership Drive,2023-07-10,NEW USERS,Email,8221,262,14,2733.68,3848.13,1.99,2025-10-06 22:10:07.986423,1,39973537
397428,Category Promotion,2023-07-10,PREMIUM,Social Media,8228,993,83,3886.84,5196.57,2.55,2025-10-06 22:10:07.986423,1,769183824
84111,App Push Notification,2023-07-10,INACTIVE,Social Media,2914,232,45,2469.96,4725.15,2.18,2025-10-06 22:10:07.986423,1,908105891
86288,Email Campaign,2023-07-10,INACTIVE,SMS,5812,875,53,3326.03,6404.98,1.73,2025-10-06 22:10:07.986423,1,1541216701
121760,Referral Program,2023-07-10,PREMIUM,SMS,4809,286,44,4945.14,7950.4,3.77,2025-10-06 22:10:07.986423,1,343703082
680748,New User Discount,2023-07-09,ALL,SMS,1775,779,24,4205.49,8473.31,3.61,2025-10-06 22:10:07.986423,1,524819485
96209,Weekend Special,2023-07-09,NEW USERS,App,9659,946,51,4252.43,6647.21,1.75,2025-10-06 22:10:07.986423,1,798272066
546853,Festival Offer,2023-07-09,NEW USERS,SMS,8120,966,22,1820.33,7287.29,3.57,2025-10-06 22:10:07.986423,1,1724983416
606308,Flash Sale,2023-07-09,INACTIVE,App,7362,136,61,2794.09,8931.99,3.17,2025-10-06 22:10:07.986423,1,1110991750
592577,Membership Drive,2023-07-09,INACTIVE,Email,2730,433,89,4602.22,3886.62,1.65,2025-10-06 22:10:07.986423,1,1740561236
834630,Category Promotion,2023-07-09,PREMIUM,App,5879,696,84,1391.16,3311.49,2.48,2025-10-06 22:10:07.986423,1,2049046535
916636,App Push Notification,2023-07-09,NEW USERS,App,3669,123,50,2880.23,8463.22,1.7,2025-10-06 22:10:07.986423,1,1705012692
624230,Email Campaign,2023-07-09,INACTIVE,Email,4911,678,78,4253.24,6230.01,1.82,2025-10-06 22:10:07.986423,1,971665177
572706,Referral Program,2023-07-09,ALL,Email,9759,871,89,4886.45,4480.06,3.39,2025-10-06 22:10:07.986423,1,1947278475
649672,New User Discount,2023-07-08,ALL,SMS,3076,862,88,4472.4,5228.62,3.18,2025-10-06 22:10:07.986423,1,1622081984
729466,Weekend Special,2023-07-08,NEW USERS,Email,6856,994,78,3506.31,3139.73,2.41,2025-10-06 22:10:07.986423,1,23357382
66951,Festival Offer,2023-07-08,NEW USERS,App,5606,175,48,2952.1,7487.45,1.94,2025-10-06 22:10:07.986423,1,1755689149
503572,Flash Sale,2023-07-08,ALL,SMS,6403,893,79,1071.64,4367.98,2.75,2025-10-06 22:10:07.986423,1,152466426
445777,Membership Drive,2023-07-08,INACTIVE,Email,1903,298,32,2610.63,7130.27,2.68,2025-10-06 22:10:07.986423,1,656435023
756003,Category Promotion,2023-07-08,ALL,Social Media,3529,479,67,2810.58,7165.08,1.94,2025-10-06 22:10:07.986423,1,57258066
52681,App Push Notification,2023-07-08,ALL,Email,6549,880,48,1623.8,3241.34,2.99,2025-10-06 22:10:07.986423,1,266855861
508911,Email Campaign,2023-07-08,NEW USERS,Social Media,5516,954,85,4614.5,7033.37,3.28,2025-10-06 22:10:07.986423,1,1860018566
834359,Referral Program,2023-07-08,ALL,Social Media,8529,983,61,2587.44,9390.8,2.63,2025-10-06 22:10:07.986423,1,1832381256
61544,New User Discount,2023-07-07,PREMIUM,Email,3152,784,23,2896.94,8139.03,3.92,2025-10-06 22:10:07.986423,1,1690149047
440767,Weekend Special,2023-07-07,ALL,Social Media,7059,531,29,3721.46,2583.37,2.23,2025-10-06 22:10:07.986423,1,1258507838
216502,Festival Offer,2023-07-07,PREMIUM,App,7863,504,17,3806.03,5042.61,3.4,2025-10-06 22:10:07.986423,1,1561129333
498643,Flash Sale,2023-07-07,INACTIVE,Social Media,5149,443,12,2947.59,6465.25,3.36,2025-10-06 22:10:07.986423,1,29933337
836506,Membership Drive,2023-07-07,NEW USERS,Email,4746,604,83,2052.97,9466.22,1.76,2025-10-06 22:10:07.986423,1,47952057
806869,Category Promotion,2023-07-07,INACTIVE,SMS,2247,489,27,4782.35,6806.02,3.08,2025-10-06 22:10:07.986423,1,261121460
510463,App Push Notification,2023-07-07,ALL,App,3574,850,59,1787.41,8917.64,1.55,2025-10-06 22:10:07.986423,1,1354993237
407752,Email Campaign,2023-07-07,INACTIVE,Social Media,3775,911,35,4864.2,9444.7,3.18,2025-10-06 22:10:07.986423,1,1675728761
654403,Referral Program,2023-07-07,NEW USERS,SMS,9905,147,60,3437.15,5621.05,3.08,2025-10-06 22:10:07.986423,1,1418949563
337733,New User Discount,2023-07-06,NEW USERS,SMS,7912,450,59,1538.03,6384.36,3.03,2025-10-06 22:10:07.986423,1,1264601823
237841,Weekend Special,2023-07-06,PREMIUM,Social Media,3034,156,44,2072.19,2237.18,3.67,2025-10-06 22:10:07.986423,1,834911438
792947,Festival Offer,2023-07-06,PREMIUM,SMS,3954,853,15,1618.02,2701.93,2.24,2025-10-06 22:10:07.986423,1,1499360489
702618,Flash Sale,2023-07-06,NEW USERS,Email,1532,163,38,3374.94,2111.08,1.86,2025-10-06 22:10:07.986423,1,782152218
290811,Membership Drive,2023-07-06,INACTIVE,Email,7594,302,85,4612.16,9524.85,3.05,2025-10-06 22:10:07.986423,1,357404748
558205,Category Promotion,2023-07-06,PREMIUM,Email,4883,494,28,3450.1,7891.06,1.5,2025-10-06 22:10:07.986423,1,1187819297
131083,App Push Notification,2023-07-06,PREMIUM,Email,6570,274,95,4673.12,7847.89,2.94,2025-10-06 22:10:07.986423,1,1693463658
860570,Email Campaign,2023-07-06,NEW USERS,Email,6344,340,80,4170.07,6627.13,2.25,2025-10-06 22:10:07.986423,1,483946131
417084,Referral Program,2023-07-06,NEW USERS,Social Media,7464,876,13,1392.21,3520.83,2.04,2025-10-06 22:10:07.986423,1,1664825567
548350,New User Discount,2023-07-05,PREMIUM,Social Media,7274,900,95,1477.56,2181.85,2.79,2025-10-06 22:10:07.986423,1,1481372420
508060,Weekend Special,2023-07-05,ALL,SMS,8387,502,66,4442.91,6389.7,2.85,2025-10-06 22:10:07.986423,1,2026194535
244963,Festival Offer,2023-07-05,PREMIUM,App,3214,786,19,2680.09,2558.92,3.17,2025-10-06 22:10:07.986423,1,893251559
33033,Flash Sale,2023-07-05,NEW USERS,App,5102,436,84,1549.17,6919.42,1.61,2025-10-06 22:10:07.986423,1,2117584399
411612,Membership Drive,2023-07-05,INACTIVE,Social Media,5109,131,37,1211.35,2649.4,2.67,2025-10-06 22:10:07.986423,1,425513947
820017,Category Promotion,2023-07-05,PREMIUM,App,8266,394,95,2904.48,7943.16,2.48,2025-10-06 22:10:07.986423,1,117906198
57758,App Push Notification,2023-07-05,PREMIUM,Social Media,1561,460,56,4290.31,7458.86,2.05,2025-10-06 22:10:07.986423,1,173427089
207634,Email Campaign,2023-07-05,PREMIUM,Social Media,2710,229,77,3397.7,8539.75,1.57,2025-10-06 22:10:07.986423,1,966010699
307806,Referral Program,2023-07-05,INACTIVE,App,3720,893,18,3849.71,8762.33,3.81,2025-10-06 22:10:07.986423,1,442411282
440542,New User Discount,2023-07-04,ALL,SMS,8647,189,72,1521.94,8117.54,2.48,2025-10-06 22:10:07.986423,1,1117360867
998121,Weekend Special,2023-07-04,INACTIVE,Email,1539,788,93,1877.23,9041.31,3.79,2025-10-06 22:10:07.986423,1,1350013203
472849,Festival Offer,2023-07-04,ALL,SMS,3167,523,73,2135.12,9346.01,2.37,2025-10-06 22:10:07.986423,1,1964015655
918923,Flash Sale,2023-07-04,NEW USERS,SMS,5250,755,19,1353.31,4084.68,1.73,2025-10-06 22:10:07.986423,1,2002993663
836915,Membership Drive,2023-07-04,PREMIUM,SMS,9420,701,65,1695.38,2217.26,2.63,2025-10-06 22:10:07.986423,1,824992616
967445,Category Promotion,2023-07-04,NEW USERS,App,1812,820,74,1665.23,2925.88,2.7,2025-10-06 22:10:07.986423,1,860151326
882415,App Push Notification,2023-07-04,NEW USERS,Social Media,8273,667,19,2589.79,4291.35,1.71,2025-10-06 22:10:07.986423,1,1119584912
308002,Email Campaign,2023-07-04,ALL,App,7660,156,41,2689.77,4973.65,2.69,2025-10-06 22:10:07.986423,1,342409681
843897,Referral Program,2023-07-04,INACTIVE,Email,8468,342,94,4864.68,3537.64,3.66,2025-10-06 22:10:07.986423,1,576265560
72462,New User Discount,2023-07-03,NEW USERS,App,5425,343,47,2328.86,7766.52,2.15,2025-10-06 22:10:07.986423,1,2048586976
531123,Weekend Special,2023-07-03,PREMIUM,Email,8143,406,94,4694.8,4130.98,3.7,2025-10-06 22:10:07.986423,1,2147296704
776302,Festival Offer,2023-07-03,NEW USERS,SMS,6115,565,93,3485.33,6150.84,1.78,2025-10-06 22:10:07.986423,1,1425000581
366219,Flash Sale,2023-07-03,NEW USERS,Email,1802,370,19,4980.25,6913.78,3.8,2025-10-06 22:10:07.986423,1,273206566
621529,Membership Drive,2023-07-03,PREMIUM,Email,9437,232,40,1341.63,8415.56,3.14,2025-10-06 22:10:07.986423,1,1762445474
695116,Category Promotion,2023-07-03,NEW USERS,SMS,7666,516,45,1754.91,2393.24,2.83,2025-10-06 22:10:07.986423,1,1726600789
424201,App Push Notification,2023-07-03,NEW USERS,SMS,5772,169,70,3390.48,4986.42,1.58,2025-10-06 22:10:07.986423,1,811892049
485002,Email Campaign,2023-07-03,NEW USERS,SMS,8698,897,15,1880.52,6117.57,1.56,2025-10-06 22:10:07.986423,1,1393347932
267232,Referral Program,2023-07-03,NEW USERS,SMS,4788,997,67,2636.87,8408.7,3.23,2025-10-06 22:10:07.986423,1,1723285082
259544,New User Discount,2023-07-02,NEW USERS,App,7919,622,16,3055.9,6126.38,2.3,2025-10-06 22:10:07.986423,1,1323282825
588882,Weekend Special,2023-07-02,ALL,SMS,3285,326,88,2931.88,8566.57,2.65,2025-10-06 22:10:07.986423,1,1512355783
592999,Festival Offer,2023-07-02,NEW USERS,App,5644,640,84,1462.52,5259.36,3.2,2025-10-06 22:10:07.986423,1,68968668
654723,Flash Sale,2023-07-02,ALL,Email,1109,749,41,4853.87,3460.4,2.04,2025-10-06 22:10:07.986423,1,728150548
561914,Membership Drive,2023-07-02,ALL,Social Media,4902,303,49,1910.7,9706.94,3.3,2025-10-06 22:10:07.986423,1,956965231
791526,Category Promotion,2023-07-02,PREMIUM,App,6251,192,52,1466.91,7482.1,2.15,2025-10-06 22:10:07.986423,1,377987585
877208,App Push Notification,2023-07-02,PREMIUM,Email,5287,342,15,2873.38,9651.04,3.0,2025-10-06 22:10:07.986423,1,1908783919
245599,Email Campaign,2023-07-02,ALL,App,4325,936,78,3017.79,5122.5,2.11,2025-10-06 22:10:07.986423,1,1665575083
691470,Referral Program,2023-07-02,PREMIUM,SMS,8217,259,75,1959.42,8699.83,3.8,2025-10-06 22:10:07.986423,1,2006950846
744000,New User Discount,2023-07-01,NEW USERS,Email,3662,797,100,2843.71,4166.3,2.63,2025-10-06 22:10:07.986423,1,1538204490
286292,Weekend Special,2023-07-01,INACTIVE,Social Media,8622,524,39,1215.94,4362.77,2.56,2025-10-06 22:10:07.986423,1,763481403
202428,Festival Offer,2023-07-01,INACTIVE,Social Media,5069,987,70,3150.51,7966.59,2.36,2025-10-06 22:10:07.986423,1,71333734
523953,Flash Sale,2023-07-01,PREMIUM,App,7902,116,54,3415.12,3633.13,3.76,2025-10-06 22:10:07.986423,1,1222453604
937738,Membership Drive,2023-07-01,PREMIUM,App,1299,860,67,1385.92,8249.69,3.44,2025-10-06 22:10:07.986423,1,1454632643
262559,Category Promotion,2023-07-01,INACTIVE,App,5943,700,46,1548.41,9849.99,2.9,2025-10-06 22:10:07.986423,1,1496833004
192979,App Push Notification,2023-07-01,ALL,Social Media,6646,766,91,2477.44,8691.84,2.28,2025-10-06 22:10:07.986423,1,1651445217
230032,Email Campaign,2023-07-01,NEW USERS,App,6620,818,30,2651.22,6073.19,2.48,2025-10-06 22:10:07.986423,1,1209095737
375463,Referral Program,2023-07-01,NEW USERS,Social Media,4489,970,47,4054.05,3823.09,3.31,2025-10-06 22:10:07.986423,1,1475716567
766133,New User Discount,2023-06-30,PREMIUM,Email,4847,937,55,2635.82,9932.28,2.63,2025-10-06 22:10:07.986423,1,1111086334
942536,Weekend Special,2023-06-30,ALL,SMS,6274,921,81,3831.34,6377.22,3.07,2025-10-06 22:10:07.986423,1,1580259820
609852,Festival Offer,2023-06-30,ALL,Social Media,4977,343,39,4209.04,9701.55,3.77,2025-10-06 22:10:07.986423,1,1538696888
215418,Flash Sale,2023-06-30,PREMIUM,App,7196,764,78,1991.59,8584.71,2.44,2025-10-06 22:10:07.986423,1,318220495
97921,Membership Drive,2023-06-30,PREMIUM,SMS,6950,727,75,1469.42,2881.76,2.01,2025-10-06 22:10:07.986423,1,1546285779
4443,Category Promotion,2023-06-30,INACTIVE,App,7651,440,33,2673.38,4999.54,1.58,2025-10-06 22:10:07.986423,1,324840077
617245,App Push Notification,2023-06-30,ALL,App,3158,708,62,4046.83,4435.6,2.11,2025-10-06 22:10:07.986423,1,556887159
430820,Email Campaign,2023-06-30,INACTIVE,App,2969,370,51,4646.99,9903.43,3.55,2025-10-06 22:10:07.986423,1,582885880
715226,Referral Program,2023-06-30,NEW USERS,Email,3916,717,46,2413.69,7436.89,1.68,2025-10-06 22:10:07.986423,1,426447459
96180,New User Discount,2023-06-29,INACTIVE,App,2819,357,95,2540.35,6163.55,3.28,2025-10-06 22:10:07.986423,1,586922129
356176,Weekend Special,2023-06-29,NEW USERS,Email,8569,435,76,1373.53,7561.33,2.5,2025-10-06 22:10:07.986423,1,1269444437
513444,Festival Offer,2023-06-29,NEW USERS,Email,1725,938,50,4294.96,4817.69,3.27,2025-10-06 22:10:07.986423,1,986352620
197175,Flash Sale,2023-06-29,INACTIVE,App,7398,290,78,3813.4,7667.28,3.84,2025-10-06 22:10:07.986423,1,818557344
625996,Membership Drive,2023-06-29,PREMIUM,Social Media,7584,956,56,3928.8,3332.96,3.95,2025-10-06 22:10:07.986423,1,79610238
883394,Category Promotion,2023-06-29,INACTIVE,App,3004,917,51,1044.49,4136.21,2.4,2025-10-06 22:10:07.986423,1,915422422
106372,App Push Notification,2023-06-29,NEW USERS,Social Media,8988,107,12,1669.84,5948.58,1.6,2025-10-06 22:10:07.986423,1,1306914089
537935,Email Campaign,2023-06-29,PREMIUM,App,8088,576,32,3982.47,2094.12,2.05,2025-10-06 22:10:07.986423,1,849958632
408199,Referral Program,2023-06-29,PREMIUM,App,6260,502,24,3484.66,2410.8,3.21,2025-10-06 22:10:07.986423,1,1968976565
465432,New User Discount,2023-06-28,PREMIUM,Email,3987,549,64,4470.49,3372.47,3.35,2025-10-06 22:10:07.986423,1,2097500621
15969,Weekend Special,2023-06-28,INACTIVE,App,1356,209,23,1627.27,7989.47,2.32,2025-10-06 22:10:07.986423,1,469546605
528272,Festival Offer,2023-06-28,PREMIUM,Email,7881,894,54,2936.12,3784.73,2.52,2025-10-06 22:10:07.986423,1,1120046982
298526,Flash Sale,2023-06-28,INACTIVE,Email,3927,673,45,1965.36,3420.86,3.09,2025-10-06 22:10:07.986423,1,1892709917
860847,Membership Drive,2023-06-28,NEW USERS,SMS,6066,632,26,3782.85,9562.16,2.63,2025-10-06 22:10:07.986423,1,477327106
905593,Category Promotion,2023-06-28,INACTIVE,Email,7688,376,19,3654.01,3672.23,2.99,2025-10-06 22:10:07.986423,1,904815523
457659,App Push Notification,2023-06-28,PREMIUM,SMS,1427,841,79,4081.54,3219.34,3.14,2025-10-06 22:10:07.986423,1,1040827002
264110,Email Campaign,2023-06-28,NEW USERS,SMS,4118,881,58,2377.31,7231.53,3.81,2025-10-06 22:10:07.986423,1,245975406
800085,Referral Program,2023-06-28,INACTIVE,SMS,3118,409,46,3806.92,9102.28,3.47,2025-10-06 22:10:07.986423,1,1127048926
699314,New User Discount,2023-06-27,INACTIVE,SMS,7412,508,91,1017.16,6054.02,3.52,2025-10-06 22:10:07.986423,1,1780768952
71778,Weekend Special,2023-06-27,ALL,Email,1176,743,80,1718.37,9538.98,3.11,2025-10-06 22:10:07.986423,1,497122968
759176,Festival Offer,2023-06-27,INACTIVE,App,5980,281,20,2393.32,6796.97,3.41,2025-10-06 22:10:07.986423,1,1608818915
892121,Flash Sale,2023-06-27,INACTIVE,Social Media,6499,773,82,2394.0,7431.7,1.59,2025-10-06 22:10:07.986423,1,2013006656
587592,Membership Drive,2023-06-27,PREMIUM,Email,7237,874,28,2119.27,8160.47,1.99,2025-10-06 22:10:07.986423,1,743751682
809235,Category Promotion,2023-06-27,ALL,Social Media,9683,614,84,3420.08,5970.76,2.71,2025-10-06 22:10:07.986423,1,1035855194
649342,App Push Notification,2023-06-27,NEW USERS,App,5533,669,17,4350.79,8243.49,2.23,2025-10-06 22:10:07.986423,1,71244864
379441,Email Campaign,2023-06-27,NEW USERS,App,8793,259,55,1548.43,6501.77,3.85,2025-10-06 22:10:07.986423,1,587013776
799501,Referral Program,2023-06-27,INACTIVE,App,8182,779,16,1394.41,7147.8,2.65,2025-10-06 22:10:07.986423,1,465384674
131542,New User Discount,2023-06-26,PREMIUM,SMS,5474,414,79,2286.06,2178.04,2.82,2025-10-06 22:10:07.986423,1,192115903
841811,Weekend Special,2023-06-26,INACTIVE,SMS,6661,592,46,1745.93,6189.2,2.89,2025-10-06 22:10:07.986423,1,872344639
784708,Festival Offer,2023-06-26,PREMIUM,Social Media,9200,216,55,4790.22,2185.33,2.5,2025-10-06 22:10:07.986423,1,375031198
433163,Flash Sale,2023-06-26,INACTIVE,Social Media,8823,820,83,2385.18,6511.46,3.2,2025-10-06 22:10:07.986423,1,2091950125
173175,Membership Drive,2023-06-26,INACTIVE,SMS,8846,109,25,3233.33,8845.91,3.58,2025-10-06 22:10:07.986423,1,1716473930
610353,Category Promotion,2023-06-26,INACTIVE,App,9809,350,47,1086.76,9649.42,1.92,2025-10-06 22:10:07.986423,1,210091277
179647,App Push Notification,2023-06-26,NEW USERS,Social Media,6655,148,38,4646.53,3329.47,3.71,2025-10-06 22:10:07.986423,1,767959217
