feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date,ETL_updated_ts,ETL_DATASOURCE_NAME,feedback_key,order_key,customer_key
384801,7601638642,32426778,1,Very disappointed with the quality,DELIVERY,NEGATIVE,2024-09-10,2025-10-06 22:12:55.118006,1,106044203,541025366,368350349
5822987,1191565627,51661209,3,Average experience could improve,APP EXPERIENCE,NEUTRAL,2023-11-04,2025-10-06 22:12:55.118006,1,1637847127,2126089580,831039617
1198206,4785021992,91144803,1,Very disappointed with the quality,PRODUCT QUALITY,NEGATIVE,2023-12-20,2025-10-06 22:12:55.118006,1,1693132474,152639748,556390193
8326245,3452964753,49449238,4,Customer service was very helpful,DELIVERY,POSITIVE,2024-06-15,2025-10-06 22:12:55.118006,1,121521961,1611644646,2073830205
4842526,3490919801,85198177,5,Good selection of products,CUSTOMER SERVICE,POSITIVE,2023-10-18,2025-10-06 22:12:55.118006,1,11322115,319283729,1358415892
6468061,105578518,38615653,5,Items were in perfect condition,APP EXPERIENCE,POSITIVE,2024-03-03,2025-10-06 22:12:55.118006,1,1251154966,1620998591,1097636079
9098265,2978719561,11478478,2,Customer service was not helpful,APP EXPERIENCE,NEGATIVE,2023-11-09,2025-10-06 22:12:55.118006,1,1756450317,1111394939,816407740
1432881,9979010790,13465850,4,Very fresh and wellpackaged,DELIVERY,POSITIVE,2024-02-13,2025-10-06 22:12:55.118006,1,63298515,1193765707,1751200642
6341437,4435636116,93018527,3,Average experience could improve,DELIVERY,NEUTRAL,2023-04-07,2025-10-06 22:12:55.118006,1,939584782,1108697414,900500712
1851131,5909879259,82594354,5,Very fresh and wellpackaged,APP EXPERIENCE,POSITIVE,2024-08-06,2025-10-06 22:12:55.118006,1,1170141868,1170574309,1937373490
9248022,2686390867,45071436,3,Nothing to complain about but nothing exceptional,APP EXPERIENCE,NEUTRAL,2024-02-04,2025-10-06 22:12:55.118006,1,2013064620,370074862,1477030713
6447311,6698537000,52770036,5,Will definitely order again,CUSTOMER SERVICE,POSITIVE,2024-01-16,2025-10-06 22:12:55.118006,1,2129267855,1543050622,624551470
3053670,4395604675,53076417,4,Nothing to complain about but nothing exceptional,PRODUCT QUALITY,NEUTRAL,2023-11-11,2025-10-06 22:12:55.118006,1,1818917736,687802610,2004438527
686396,3475041787,34425723,4,The product met my expectations,DELIVERY,NEUTRAL,2024-07-27,2025-10-06 22:12:55.118006,1,1380311086,1118647349,1161003117
8289765,5817989751,72366758,5,Very fresh and wellpackaged,APP EXPERIENCE,POSITIVE,2023-11-22,2025-10-06 22:12:55.118006,1,551377429,1483972348,1854443847
4928993,1433129858,43256928,5,Very fresh and wellpackaged,APP EXPERIENCE,POSITIVE,2024-05-27,2025-10-06 22:12:55.118006,1,142968640,1789952240,1795837586
7249563,3571922553,69364309,3,Delivery was fine but the product could be better,PRODUCT QUALITY,NEUTRAL,2024-01-04,2025-10-06 22:12:55.118006,1,1249565622,1779868794,299327124
468598,7940229189,50632192,5,Customer service was very helpful,PRODUCT QUALITY,POSITIVE,2024-03-20,2025-10-06 22:12:55.118006,1,1455593755,1934802471,1917107257
671484,3801240688,18256339,4,Nothing to complain about but nothing exceptional,DELIVERY,NEUTRAL,2024-08-26,2025-10-06 22:12:55.118006,1,1559736185,970938565,2074222522
919987,1295268290,70168151,4,It was okay nothing special,APP EXPERIENCE,NEUTRAL,2024-02-16,2025-10-06 22:12:55.118006,1,842706154,967182891,1441290540
9662863,4552636670,74313592,5,Highly recommended,CUSTOMER SERVICE,POSITIVE,2024-08-12,2025-10-06 22:12:55.118006,1,235252884,1992758620,992634081
9591254,6805071689,87266309,4,Very happy with the service,DELIVERY,POSITIVE,2024-03-30,2025-10-06 22:12:55.118006,1,855000842,864345746,304926199
4969464,8026827967,49371494,2,I had a bad experience,APP EXPERIENCE,NEGATIVE,2023-06-17,2025-10-06 22:12:55.118006,1,1640695931,288700593,646079943
5035286,6417774057,22800586,2,Very disappointed with the quality,CUSTOMER SERVICE,NEGATIVE,2024-03-06,2025-10-06 22:12:55.118006,1,871456181,909002314,754706507
1136408,7877665931,35434373,3,Delivery was fine but the product could be better,CUSTOMER SERVICE,NEUTRAL,2023-12-24,2025-10-06 22:12:55.118006,1,111893782,840247964,136825023
5704185,7754237266,75836905,3,Customer service was not helpful,APP EXPERIENCE,NEGATIVE,2023-05-09,2025-10-06 22:12:55.118006,1,1001759696,1154442307,1074060751
3287642,7985418058,35302195,4,Average experience could improve,APP EXPERIENCE,NEUTRAL,2024-09-10,2025-10-06 22:12:55.118006,1,1120301353,1062980026,1162565241
2075126,5287733777,84066402,5,Overall good experience thank you,PRODUCT QUALITY,POSITIVE,2024-10-24,2025-10-06 22:12:55.118006,1,1064440043,1283622341,624053574
5993416,7112725384,21658322,2,Not worth the price I paid,DELIVERY,NEGATIVE,2024-02-10,2025-10-06 22:12:55.118006,1,1658411387,1801420365,190139962
4205038,6261926473,50760752,1,Customer service was not helpful,DELIVERY,NEGATIVE,2024-06-16,2025-10-06 22:12:55.118006,1,2123400483,405688672,2134093619
1877637,1495465938,5607734,4,Average experience could improve,CUSTOMER SERVICE,NEUTRAL,2023-10-15,2025-10-06 22:12:55.118006,1,1161847631,568847493,527265946
3382712,7891205593,10562528,3,I had a bad experience,CUSTOMER SERVICE,NEGATIVE,2024-07-14,2025-10-06 22:12:55.118006,1,1743583771,742876258,1818531942
9135740,924888012,79298972,5,Highly recommended,DELIVERY,POSITIVE,2024-03-10,2025-10-06 22:12:55.118006,1,945457192,695821471,1013627285
1966186,943278538,22227829,3,Delivery was fine but the product could be better,PRODUCT QUALITY,NEUTRAL,2024-04-06,2025-10-06 22:12:55.118006,1,801594018,1452156715,1371512908
8288367,9981950902,39153585,3,The product met my expectations,PRODUCT QUALITY,NEUTRAL,2024-07-28,2025-10-06 22:12:55.118006,1,2146857733,1648744945,892568218
4373463,7769253886,8351747,3,Nothing to complain about but nothing exceptional,PRODUCT QUALITY,NEUTRAL,2023-09-25,2025-10-06 22:12:55.118006,1,76657556,1050572445,992110321
6962924,9350977708,41874489,3,The product met my expectations,PRODUCT QUALITY,NEUTRAL,2023-08-18,2025-10-06 22:12:55.118006,1,1678143320,894293985,1792858849
6072184,4525211942,30317733,3,The order was incorrect,PRODUCT QUALITY,NEGATIVE,2024-06-24,2025-10-06 22:12:55.118006,1,504013835,1572556747,456459607
2380071,7232049635,79916464,4,Very happy with the service,APP EXPERIENCE,POSITIVE,2023-03-25,2025-10-06 22:12:55.118006,1,678880158,742606802,2141230336
6860903,679546532,72942753,5,Good selection of products,DELIVERY,POSITIVE,2024-05-28,2025-10-06 22:12:55.118006,1,1093263972,976361980,1193672296
4829327,4665187954,97739583,4,It was okay nothing special,PRODUCT QUALITY,NEUTRAL,2024-04-03,2025-10-06 22:12:55.118006,1,535975892,1873182530,632576468
7057507,3914760118,61877649,2,I had a bad experience,CUSTOMER SERVICE,NEGATIVE,2023-03-21,2025-10-06 22:12:55.118006,1,1535763621,410790383,157695575
1117954,155568486,36517334,5,Highly recommended,PRODUCT QUALITY,POSITIVE,2023-12-26,2025-10-06 22:12:55.118006,1,88185462,909320300,1016965277
1771525,3773972929,26752630,3,Average experience could improve,APP EXPERIENCE,NEUTRAL,2023-10-19,2025-10-06 22:12:55.118006,1,843433786,361017285,1516341935
5577431,2168808412,91382237,2,Delivery was late and I was unhappy,DELIVERY,NEGATIVE,2023-05-23,2025-10-06 22:12:55.118006,1,1469979858,1944567537,529507538
782871,7697315553,49769532,4,Overall good experience thank you,APP EXPERIENCE,POSITIVE,2023-12-10,2025-10-06 22:12:55.118006,1,707829388,1532658639,572817647
1592140,804414742,42781544,3,The order was incorrect,PRODUCT QUALITY,NEGATIVE,2024-07-15,2025-10-06 22:12:55.118006,1,1455436737,1426097283,1955174669
4465193,918328199,60656482,2,Customer service was not helpful,PRODUCT QUALITY,NEGATIVE,2023-12-18,2025-10-06 22:12:55.118006,1,2027496047,901331987,1585229022
6275187,3084493525,32527479,2,Taste was not as expected,CUSTOMER SERVICE,NEGATIVE,2023-04-11,2025-10-06 22:12:55.118006,1,1807643501,1550200857,1626191712
3862988,8047256000,17805991,3,Nothing to complain about but nothing exceptional,DELIVERY,NEUTRAL,2024-08-08,2025-10-06 22:12:55.118006,1,54419876,976273795,1182840457
7216638,5176597414,80875034,3,Nothing to complain about but nothing exceptional,APP EXPERIENCE,NEUTRAL,2024-01-25,2025-10-06 22:12:55.118006,1,437568003,1797937904,1717615045
9464738,110303417,57566548,4,Good selection of products,CUSTOMER SERVICE,POSITIVE,2024-05-24,2025-10-06 22:12:55.118006,1,623193958,671403995,1147169977
498361,1809212176,50105174,5,Very happy with the service,CUSTOMER SERVICE,POSITIVE,2023-04-08,2025-10-06 22:12:55.118006,1,301184543,356648631,771835209
9304056,1765001264,1697604,3,It was okay nothing special,APP EXPERIENCE,NEUTRAL,2023-07-06,2025-10-06 22:12:55.118006,1,1562827089,237521322,1929077907
2088897,4220306391,44139071,4,Nothing to complain about but nothing exceptional,CUSTOMER SERVICE,NEUTRAL,2024-01-08,2025-10-06 22:12:55.118006,1,1686480953,1244333177,549865983
7955568,1275637731,20148223,1,Product was damaged during delivery,CUSTOMER SERVICE,NEGATIVE,2023-12-21,2025-10-06 22:12:55.118006,1,652516922,1651525407,1808510177
7538534,7729557529,59252433,3,Average experience could improve,APP EXPERIENCE,NEUTRAL,2024-09-24,2025-10-06 22:12:55.118006,1,2009069329,490811682,1376117469
8432511,9279017414,60495351,3,It was okay nothing special,CUSTOMER SERVICE,NEUTRAL,2023-05-29,2025-10-06 22:12:55.118006,1,1395153834,759775458,262377248
5787492,8726185624,57505804,3,Very disappointed with the quality,CUSTOMER SERVICE,NEGATIVE,2024-09-25,2025-10-06 22:12:55.118006,1,1871916352,1038207474,1548578420
4120305,3192177869,59252433,3,Very disappointed with the quality,CUSTOMER SERVICE,NEGATIVE,2024-08-10,2025-10-06 22:12:55.118006,1,1532443130,802609514,1376117469
6064603,5033541164,32987624,4,Customer service was very helpful,CUSTOMER SERVICE,POSITIVE,2024-05-26,2025-10-06 22:12:55.118006,1,1385390413,1121990248,1136697346
5784630,4495977117,61753272,3,It was okay nothing special,APP EXPERIENCE,NEUTRAL,2023-05-02,2025-10-06 22:12:55.118006,1,2021138858,7052357,904402058
1583974,8866977450,97509888,1,Not worth the price I paid,CUSTOMER SERVICE,NEGATIVE,2024-09-03,2025-10-06 22:12:55.118006,1,1472012216,1454762919,1657927678
742860,7542030170,49371494,3,Nothing to complain about but nothing exceptional,PRODUCT QUALITY,NEUTRAL,2023-12-21,2025-10-06 22:12:55.118006,1,1617694370,978789604,646079943
3982677,8782031586,23982977,4,Overall good experience thank you,DELIVERY,POSITIVE,2024-06-19,2025-10-06 22:12:55.118006,1,121805754,294184096,411616812
2383391,7177553918,10048910,4,Average experience could improve,DELIVERY,NEUTRAL,2023-03-31,2025-10-06 22:12:55.118006,1,860630898,1826646443,716337853
9858471,9157563215,89142848,5,Very fresh and wellpackaged,DELIVERY,POSITIVE,2023-05-31,2025-10-06 22:12:55.118006,1,1296584342,464695641,2111198416
4850145,989452284,79773912,5,Excellent quality will buy again,PRODUCT QUALITY,POSITIVE,2024-07-07,2025-10-06 22:12:55.118006,1,876161407,1878134666,1053310604
3895127,9972678893,45033270,1,Very disappointed with the quality,PRODUCT QUALITY,NEGATIVE,2024-08-13,2025-10-06 22:12:55.118006,1,446178545,668256337,226783352
4112206,8561203503,6390687,4,Will definitely order again,CUSTOMER SERVICE,POSITIVE,2024-04-14,2025-10-06 22:12:55.118006,1,2013038188,1308601659,283149375
8026322,1388300707,84824280,3,It was okay nothing special,CUSTOMER SERVICE,NEUTRAL,2024-04-08,2025-10-06 22:12:55.118006,1,2056691124,1089582217,850443596
4588207,4054816025,29584848,4,The product met my expectations,CUSTOMER SERVICE,NEUTRAL,2024-07-19,2025-10-06 22:12:55.118006,1,1650700209,1672130526,1809911057
9858044,9943206333,12851610,3,Customer service was not helpful,PRODUCT QUALITY,NEGATIVE,2023-03-22,2025-10-06 22:12:55.118006,1,1992895930,1942413619,1191530288
1460075,3948498236,35402531,2,Not worth the price I paid,DELIVERY,NEGATIVE,2024-08-30,2025-10-06 22:12:55.118006,1,1419560699,1492496072,542356626
235951,8096169523,66768157,4,Great prices and fast delivery,CUSTOMER SERVICE,POSITIVE,2024-09-15,2025-10-06 22:12:55.118006,1,288086267,855312495,1633292717
1253291,8803091944,11228463,4,The product met my expectations,APP EXPERIENCE,NEUTRAL,2024-05-18,2025-10-06 22:12:55.118006,1,109061822,885480439,1616708351
4831082,7409519974,60834500,4,Nothing to complain about but nothing exceptional,DELIVERY,NEUTRAL,2024-01-16,2025-10-06 22:12:55.118006,1,841553506,1711524449,1190914397
5467509,456278500,62526567,4,Average experience could improve,CUSTOMER SERVICE,NEUTRAL,2024-05-06,2025-10-06 22:12:55.118006,1,1167167295,930187033,283503588
5021758,9912965340,95309983,1,Delivery was late and I was unhappy,DELIVERY,NEGATIVE,2023-08-20,2025-10-06 22:12:55.118006,1,51700385,588310649,323975087
5343582,2802653261,9987182,2,The packaging was poor,CUSTOMER SERVICE,NEGATIVE,2024-10-07,2025-10-06 22:12:55.118006,1,869729224,622095529,334447717
5473630,8629948751,97678578,5,Good selection of products,PRODUCT QUALITY,POSITIVE,2023-08-31,2025-10-06 22:12:55.118006,1,139813618,1050600998,572444466
6548445,9169008097,98625898,2,The order was incorrect,CUSTOMER SERVICE,NEGATIVE,2024-05-18,2025-10-06 22:12:55.118006,1,1797123054,647511339,1260245942
606700,3186513319,3730316,4,Overall good experience thank you,PRODUCT QUALITY,POSITIVE,2023-04-14,2025-10-06 22:12:55.118006,1,1551408625,1054686615,916212739
9618583,8837578937,28663279,5,Very fresh and wellpackaged,PRODUCT QUALITY,POSITIVE,2023-08-14,2025-10-06 22:12:55.118006,1,282044557,875938415,928277762
8571159,1468095888,37691544,3,Very disappointed with the quality,CUSTOMER SERVICE,NEGATIVE,2023-06-17,2025-10-06 22:12:55.118006,1,1642335827,1132917335,381550472
8533849,3055120492,408590,2,Taste was not as expected,APP EXPERIENCE,NEGATIVE,2023-12-19,2025-10-06 22:12:55.118006,1,39301563,1334938934,385566812
2166040,6083457185,80571942,4,It was okay nothing special,PRODUCT QUALITY,NEUTRAL,2024-08-19,2025-10-06 22:12:55.118006,1,1040041696,950494230,2082376069
1521011,7154956248,22112867,4,Items were in perfect condition,PRODUCT QUALITY,POSITIVE,2023-07-17,2025-10-06 22:12:55.118006,1,1221505720,1964178321,256756645
1318470,246971181,376144,3,Delivery was fine but the product could be better,PRODUCT QUALITY,NEUTRAL,2023-07-30,2025-10-06 22:12:55.118006,1,206215514,2045301138,867906228
606894,2452915406,96806748,4,Will definitely order again,CUSTOMER SERVICE,POSITIVE,2024-07-17,2025-10-06 22:12:55.118006,1,1503725851,582545499,1953649825
1464064,9458183390,88203688,3,Taste was not as expected,DELIVERY,NEGATIVE,2023-03-17,2025-10-06 22:12:55.118006,1,844898248,1131504012,1940121429
6894950,576571858,26285589,3,The order was incorrect,APP EXPERIENCE,NEGATIVE,2024-09-23,2025-10-06 22:12:55.118006,1,2041906639,163410792,763347392
7251244,9544803182,31410886,1,I had a bad experience,PRODUCT QUALITY,NEGATIVE,2024-03-27,2025-10-06 22:12:55.118006,1,1995444800,186776506,1121394418
4553406,2121652047,65815155,4,Average experience could improve,APP EXPERIENCE,NEUTRAL,2024-02-03,2025-10-06 22:12:55.118006,1,492271489,1900021159,238575189
7288666,8891725854,13871547,3,Taste was not as expected,DELIVERY,NEGATIVE,2023-05-16,2025-10-06 22:12:55.118006,1,632335185,653199824,1901395158
6262317,4870772869,78903046,5,Highly recommended,APP EXPERIENCE,POSITIVE,2024-03-31,2025-10-06 22:12:55.118006,1,454582971,853055554,1661466368
171872,262562615,12059049,3,Taste was not as expected,DELIVERY,NEGATIVE,2023-04-09,2025-10-06 22:12:55.118006,1,2004363959,319198280,240454675
2961130,5142912812,57642258,5,Overall good experience thank you,PRODUCT QUALITY,POSITIVE,2023-11-16,2025-10-06 22:12:55.118006,1,55602688,609573036,912665186
9993994,1225289500,70529459,1,The packaging was poor,APP EXPERIENCE,NEGATIVE,2024-03-31,2025-10-06 22:12:55.118006,1,899920584,1974253510,765938415
2598961,7337555525,44223796,1,The order was incorrect,CUSTOMER SERVICE,NEGATIVE,2024-03-09,2025-10-06 22:12:55.118006,1,374970425,1849602800,208111206
2170553,5719806088,42012717,4,Average experience could improve,PRODUCT QUALITY,NEUTRAL,2024-01-08,2025-10-06 22:12:55.118006,1,1345514285,79667551,631447050
8191858,6890191424,57360162,5,Very fresh and wellpackaged,CUSTOMER SERVICE,POSITIVE,2024-06-13,2025-10-06 22:12:55.118006,1,414509526,1754733743,1396196332
6101593,5695198653,29562254,5,Customer service was very helpful,DELIVERY,POSITIVE,2024-09-20,2025-10-06 22:12:55.118006,1,140752611,384456559,1968946611
28247,482670263,9641623,4,The product met my expectations,APP EXPERIENCE,NEUTRAL,2024-06-05,2025-10-06 22:12:55.118006,1,1080606397,811520223,722627488
9142491,7857904467,97286925,5,Customer service was very helpful,APP EXPERIENCE,POSITIVE,2023-04-25,2025-10-06 22:12:55.118006,1,1940231847,1026471483,1120854413
5794687,614435661,73586244,4,The product met my expectations,CUSTOMER SERVICE,NEUTRAL,2023-08-01,2025-10-06 22:12:55.118006,1,1802261697,1048253719,379481925
6289991,2284551326,68063317,3,The order was incorrect,APP EXPERIENCE,NEGATIVE,2023-10-07,2025-10-06 22:12:55.118006,1,232661929,1861448296,1900065430
212562,8614991290,57566548,3,Delivery was fine but the product could be better,CUSTOMER SERVICE,NEUTRAL,2024-10-17,2025-10-06 22:12:55.118006,1,1774375765,351771892,1147169977
9149517,9865566300,61753272,2,Delivery was late and I was unhappy,APP EXPERIENCE,NEGATIVE,2023-11-28,2025-10-06 22:12:55.118006,1,439792351,1401481543,904402058
6193752,6672582413,82359623,4,Excellent quality will buy again,APP EXPERIENCE,POSITIVE,2024-06-13,2025-10-06 22:12:55.118006,1,141443982,1459671929,1769314105
8267140,3004834987,91590001,5,Overall good experience thank you,APP EXPERIENCE,POSITIVE,2023-10-12,2025-10-06 22:12:55.118006,1,1172666782,1544290455,1974473622
7421626,4486349175,45481936,4,Delivery was fine but the product could be better,CUSTOMER SERVICE,NEUTRAL,2024-04-20,2025-10-06 22:12:55.118006,1,818437408,1228071948,1249320933
6489246,3098655541,69908484,5,Will definitely order again,DELIVERY,POSITIVE,2023-05-06,2025-10-06 22:12:55.118006,1,292791694,1086726607,310963330
7949582,1912293606,49433260,5,Excellent quality will buy again,CUSTOMER SERVICE,POSITIVE,2024-07-17,2025-10-06 22:12:55.118006,1,250416378,242217026,661155381
699175,7465280557,26863280,2,Not worth the price I paid,APP EXPERIENCE,NEGATIVE,2024-03-13,2025-10-06 22:12:55.118006,1,922257511,1392637148,1806696611
817730,343050015,72263318,3,Customer service was not helpful,DELIVERY,NEGATIVE,2023-04-21,2025-10-06 22:12:55.118006,1,1484835317,233274907,2022270667
287615,6414606364,70867736,4,Good selection of products,PRODUCT QUALITY,POSITIVE,2024-01-26,2025-10-06 22:12:55.118006,1,2126206564,677548527,1285110369
6637386,4092550629,50572914,2,Product was damaged during delivery,APP EXPERIENCE,NEGATIVE,2023-04-09,2025-10-06 22:12:55.118006,1,1491921529,600013237,2087290782
3159654,9810964144,51476157,5,Very happy with the service,PRODUCT QUALITY,POSITIVE,2024-02-08,2025-10-06 22:12:55.118006,1,1644743340,1792319506,65315763
5029136,6513851276,99160348,4,Delivery was fine but the product could be better,PRODUCT QUALITY,NEUTRAL,2023-08-24,2025-10-06 22:12:55.118006,1,1070347478,1891919714,1713767621
3126568,6080784069,39418109,4,The product met my expectations,CUSTOMER SERVICE,NEUTRAL,2023-07-19,2025-10-06 22:12:55.118006,1,2123139630,670304002,1582752863
5863550,1967283733,15796277,5,Overall good experience thank you,PRODUCT QUALITY,POSITIVE,2023-08-01,2025-10-06 22:12:55.118006,1,589642424,172027810,176954745
8021559,2683672396,89617089,5,Items were in perfect condition,CUSTOMER SERVICE,POSITIVE,2023-08-27,2025-10-06 22:12:55.118006,1,1143918580,261090218,1819212571
4293678,1464736195,15830066,4,Average experience could improve,CUSTOMER SERVICE,NEUTRAL,2024-08-23,2025-10-06 22:12:55.118006,1,1202027391,419191124,1358110599
8853115,3258963661,20343501,4,Customer service was very helpful,CUSTOMER SERVICE,POSITIVE,2024-05-17,2025-10-06 22:12:55.118006,1,276119130,219959154,2147138272
4987316,9956872454,41874489,5,Will definitely order again,PRODUCT QUALITY,POSITIVE,2023-11-20,2025-10-06 22:12:55.118006,1,1667545543,2112105272,1792858849
9690777,867630114,30373140,4,Average experience could improve,DELIVERY,NEUTRAL,2023-06-26,2025-10-06 22:12:55.118006,1,73502625,278239722,1912995472
3437997,3333752740,84862161,3,I had a bad experience,DELIVERY,NEGATIVE,2023-07-10,2025-10-06 22:12:55.118006,1,916370114,2042867221,460617566
5203566,4835197446,72889295,4,Very happy with the service,APP EXPERIENCE,POSITIVE,2024-01-02,2025-10-06 22:12:55.118006,1,1258865428,1382226829,1190807447
4636724,1888517793,42514124,4,It was okay nothing special,CUSTOMER SERVICE,NEUTRAL,2023-10-02,2025-10-06 22:12:55.118006,1,2032736410,679303650,216907712
8384019,5148599328,28350645,2,I had a bad experience,CUSTOMER SERVICE,NEGATIVE,2024-05-07,2025-10-06 22:12:55.118006,1,1655937151,1016085142,1254638127
8771499,3405089431,96629034,3,I had a bad experience,CUSTOMER SERVICE,NEGATIVE,2024-02-23,2025-10-06 22:12:55.118006,1,967829701,1921675952,57737767
5459366,9286199495,5751638,4,Highly recommended,APP EXPERIENCE,POSITIVE,2023-09-10,2025-10-06 22:12:55.118006,1,1994396990,1114946486,1242850805
5256521,6418255337,63948546,4,Good selection of products,DELIVERY,POSITIVE,2024-02-13,2025-10-06 22:12:55.118006,1,256879231,644004353,1050147990
8412570,7442478777,28289030,2,The order was incorrect,APP EXPERIENCE,NEGATIVE,2023-10-17,2025-10-06 22:12:55.118006,1,141905658,2037066342,208353425
7466754,5170777528,31537100,1,I had a bad experience,DELIVERY,NEGATIVE,2023-05-01,2025-10-06 22:12:55.118006,1,883333753,299330265,1247581885
6044805,1255941187,38420886,4,Nothing to complain about but nothing exceptional,PRODUCT QUALITY,NEUTRAL,2024-02-10,2025-10-06 22:12:55.118006,1,1299635752,453327818,1183158526
8112211,4704980993,119099,4,Good selection of products,APP EXPERIENCE,POSITIVE,2024-05-24,2025-10-06 22:12:55.118006,1,1792890747,374070705,607398280
1452573,7310604669,93617659,4,It was okay nothing special,PRODUCT QUALITY,NEUTRAL,2023-07-09,2025-10-06 22:12:55.118006,1,654589178,1920724802,1388119173
1977420,7970608721,60385293,4,Customer service was very helpful,CUSTOMER SERVICE,POSITIVE,2024-01-31,2025-10-06 22:12:55.118006,1,1758613556,334897755,1075084319
2253963,3164727163,20956158,1,Very disappointed with the quality,DELIVERY,NEGATIVE,2023-05-09,2025-10-06 22:12:55.118006,1,177846878,1535208073,1030051935
5486566,2388064449,34237583,2,Not worth the price I paid,CUSTOMER SERVICE,NEGATIVE,2024-05-26,2025-10-06 22:12:55.118006,1,941939507,1144935389,429150870
6062833,757816226,22571994,2,Product was damaged during delivery,CUSTOMER SERVICE,NEGATIVE,2023-03-16,2025-10-06 22:12:55.118006,1,1379083543,529039722,1035229331
3745303,259772553,2566268,3,Average experience could improve,PRODUCT QUALITY,NEUTRAL,2023-09-27,2025-10-06 22:12:55.118006,1,2036735860,1511305309,1649159650
5532216,8388644219,4444673,4,Very fresh and wellpackaged,DELIVERY,POSITIVE,2024-04-21,2025-10-06 22:12:55.118006,1,1232412486,1974961327,1475875380
5493687,1545044936,77921718,1,The order was incorrect,CUSTOMER SERVICE,NEGATIVE,2023-08-24,2025-10-06 22:12:55.118006,1,1152058273,1161029118,1561502994
7792138,6995571310,81200164,4,Nothing to complain about but nothing exceptional,PRODUCT QUALITY,NEUTRAL,2024-03-24,2025-10-06 22:12:55.118006,1,10910181,230101254,1695248224
5748221,8801161214,9107360,4,Average experience could improve,PRODUCT QUALITY,NEUTRAL,2024-04-11,2025-10-06 22:12:55.118006,1,702319101,929745801,623351845
2455630,1751319400,98307019,3,Nothing to complain about but nothing exceptional,DELIVERY,NEUTRAL,2024-06-25,2025-10-06 22:12:55.118006,1,1748588121,233341464,1974431971
8452137,10448052,90021871,4,Will definitely order again,APP EXPERIENCE,POSITIVE,2023-08-05,2025-10-06 22:12:55.118006,1,1672732621,428652577,2022360944
5598398,3047076079,65895091,5,Highly recommended,CUSTOMER SERVICE,POSITIVE,2023-05-22,2025-10-06 22:12:55.118006,1,1483294663,1664074112,1548029343
4555768,5085860780,64316806,5,Excellent quality will buy again,PRODUCT QUALITY,POSITIVE,2023-12-13,2025-10-06 22:12:55.118006,1,71095051,1797815564,685431101
3333353,6213909425,42208242,2,Items were missing from my order,CUSTOMER SERVICE,NEGATIVE,2023-12-05,2025-10-06 22:12:55.118006,1,850597163,1234100601,1315873709
5277661,3712789789,20634789,4,Nothing to complain about but nothing exceptional,PRODUCT QUALITY,NEUTRAL,2024-02-02,2025-10-06 22:12:55.118006,1,2092511349,1556177293,1670148226
7794261,278794976,94137242,4,Nothing to complain about but nothing exceptional,DELIVERY,NEUTRAL,2023-03-18,2025-10-06 22:12:55.118006,1,339716364,222477352,1369986384
5691325,3420357591,86444757,4,Nothing to complain about but nothing exceptional,APP EXPERIENCE,NEUTRAL,2024-07-10,2025-10-06 22:12:55.118006,1,2011533063,313571423,201571290
7242483,4551386734,62807542,3,Delivery was fine but the product could be better,DELIVERY,NEUTRAL,2023-03-18,2025-10-06 22:12:55.118006,1,292244147,519351793,1988258553
3819380,7609681987,22076522,3,Nothing to complain about but nothing exceptional,CUSTOMER SERVICE,NEUTRAL,2023-10-16,2025-10-06 22:12:55.118006,1,371122680,1582754940,1233625983
6833413,1721655048,79742293,3,Delivery was fine but the product could be better,APP EXPERIENCE,NEUTRAL,2024-04-15,2025-10-06 22:12:55.118006,1,639864834,1997935060,147113542
9450924,7040151151,5540556,3,Nothing to complain about but nothing exceptional,DELIVERY,NEUTRAL,2023-03-28,2025-10-06 22:12:55.118006,1,1954256416,1515417162,193381121
5330911,6719661881,48716374,5,Customer service was very helpful,DELIVERY,POSITIVE,2023-05-13,2025-10-06 22:12:55.118006,1,532066815,1800367220,1611269121
7617967,5195004299,50632192,2,Not worth the price I paid,APP EXPERIENCE,NEGATIVE,2024-01-09,2025-10-06 22:12:55.118006,1,276976586,200703190,1917107257
9551637,5441946621,40256341,5,Good selection of products,CUSTOMER SERVICE,POSITIVE,2024-02-01,2025-10-06 22:12:55.118006,1,856065435,1673153175,2109033586
9109825,3508992095,32293017,3,Customer service was not helpful,APP EXPERIENCE,NEGATIVE,2023-12-09,2025-10-06 22:12:55.118006,1,2045158859,1590118807,2019186201
5516770,8454449180,79672044,4,The product met my expectations,DELIVERY,NEUTRAL,2024-02-18,2025-10-06 22:12:55.118006,1,191596547,1811340864,374310697
4851172,9251851237,94453274,5,Will definitely order again,PRODUCT QUALITY,POSITIVE,2023-11-25,2025-10-06 22:12:55.118006,1,1487516391,1993815861,890101286
2308326,6739811103,9981089,3,Average experience could improve,CUSTOMER SERVICE,NEUTRAL,2024-01-01,2025-10-06 22:12:55.118006,1,2037404152,1833393604,1740893494
4939979,7590827828,40703374,4,Customer service was very helpful,APP EXPERIENCE,POSITIVE,2023-11-05,2025-10-06 22:12:55.118006,1,1665697527,700582971,679455492
3743677,310213322,12077371,3,The product met my expectations,CUSTOMER SERVICE,NEUTRAL,2023-09-30,2025-10-06 22:12:55.118006,1,2040089106,118221659,361875027
